    500 
           1   5.9853573      -2.9344454    
           2   3.4009480      -2.5645757    
           3   5.7954922      -4.6858921    
           4   4.4875660      -9.7483358    
           5   2.2043452       8.0593157    
           6   2.8838215       2.5492599    
           7  0.44252551       4.2822309    
           8  3.21310759E-02  0.32125548    
           9   2.0824876       8.7191763    
          10   2.0534627       8.8576050    
          11   1.3077103       9.6559200    
          12  0.79896212       7.1663260    
          13   5.4031467      -7.7076344    
          14   2.3205957       7.3182559    
          15   2.6728935       4.5172610    
          16   3.9715929      -7.3793154    
          17  9.66496468E-02  0.96499252    
          18   3.9051290      -6.9148040    
          19   3.8784528      -6.7196589    
          20   1.9379236       9.3336229    
          21   5.1341543      -9.1236763    
          22   2.4077215       6.6974931    
          23   1.2412459       9.4618788    
          24   5.8112364      -4.5462303    
          25   3.5903971      -4.3388872    
          26   4.0378842      -7.8101635    
          27   2.7412939       3.8969350    
          28   1.9800907       9.1740189    
          29  0.60229754       5.6653728    
          30   4.5327196      -9.8390284    
          31   3.6341593      -4.7288899    
          32   4.3142872      -9.2179852    
          33   5.3840075      -7.8281555    
          34   3.9493747      -7.2275610    
          35  0.90430069       7.8599300    
          36   3.6738892      -5.0751348    
          37   5.8719616      -3.9973135    
          38   5.9948535      -2.8435328    
          39   1.5407878       9.9954977    
          40   3.3051920      -1.6287054    
          41   3.9542849      -7.2614088    
          42   3.3240304      -1.8142741    
          43   5.8665605      -4.0467634    
          44   5.4115400      -7.6538877    
          45   3.9475479      -7.2149239    
          46   4.3731508      -9.4300842    
          47   2.4147313       6.6452751    
          48   5.5717659      -6.5290952    
          49  0.88701081       7.7518682    
          50   4.0471754      -7.8678493    
          51   4.6176858      -9.9551907    
          52   2.0359349       8.9375935    
          53  0.69491279       6.4031844    
          54   3.6862149      -5.1809506    
          55   4.9237027      -9.7775621    
          56   5.6825676      -5.6515217    
          57   4.3867717      -9.4745340    
          58   2.9856234       1.5533770    
          59   2.2488103       7.7881999    
          60   2.5290349       5.7496209    
          61   3.3174181      -1.7492092    
          62   5.9875154      -2.9138069    
          63   5.9423685      -3.3425703    
          64   4.4778576      -9.7262335    
          65   5.7225542      -5.3172083    
          66  0.55964792       5.3088789    
          67   4.4041419      -9.5286684    
          68   4.5105696      -9.7970352    
          69   5.6810908      -5.6636992    
          70   4.2370582      -8.8914137    
          71   4.8828578      -9.8550529    
          72   3.3515668      -2.0843461    
          73  0.37023318       3.6183283    
          74   2.8822846       2.5641177    
          75   3.5861385      -4.3004789    
          76  0.82519126       7.3467755    
          77   3.5243711      -3.7349935    
          78   3.1198092      0.21781780    
          79   5.3152699      -8.2370548    
          80   1.8228607       9.6839962    
          81   4.0179439      -7.6840887    
          82   3.9896402      -7.4999042    
          83   3.0220613       1.1924686    
          84   1.5694506       9.9999914    
          85  0.45935690       4.4337177    
          86  0.60749781       5.7081480    
          87   3.2955942      -1.5339355    
          88   2.2535095       7.7586384    
          89  9.08968449E-02  0.90771729    
          90   4.7574925      -9.9898300    
          91   3.7252650      -5.5109205    
          92   4.6416216      -9.9749699    
          93   5.7214842      -5.3262672    
          94  0.68546605       6.3303385    
          95   1.9107757       9.4276152    
          96   3.5809188      -4.2532969    
          97  0.28891718       2.8491447    
          98  0.68523467       6.3285475    
          99   1.2957895       9.6242332    
         100  0.60344017       5.6747842    
         101  0.44005072       4.2598538    
         102   1.4811702       9.9598627    
         103   2.6603055       4.6292048    
         104   1.2502052       9.4904928    
         105   3.4019899      -2.5746446    
         106  0.14587426       1.4535747    
         107   2.5217433       5.8091254    
         108   2.3871181       6.8490591    
         109   5.8595123      -4.1111145    
         110   4.1556301      -8.4897223    
         111  2.96598673E-02  0.29655519    
         112  0.77952611       7.0294242    
         113  0.28066349       2.7699325    
         114   5.0386662      -9.4724207    
         115   4.0709329      -8.0122528    
         116   3.4917047      -3.4300306    
         117   4.4011555      -9.5195656    
         118  0.69625640       6.4134989    
         119   5.0417976      -9.4623384    
         120   5.0099754      -9.5604696    
         121   4.4792185      -9.7293873    
         122   5.0592051      -9.4045973    
         123   3.1730340     -0.31436118    
         124   3.9929075      -7.5214758    
         125   4.3844194      -9.4669838    
         126   2.4636254       6.2721109    
         127   2.1343296       8.4537306    
         128   4.4122620      -9.5529900    
