  -50.0000000       6.40117675E-02
  -49.0000000       6.71786815E-02
  -48.0000000       7.05433041E-02
  -47.0000000       7.41199553E-02
  -46.0000000       7.79240131E-02
  -45.0000000       8.19721073E-02
  -44.0000000       8.62820521E-02
  -43.0000000       9.08730999E-02
  -42.0000000       9.57658216E-02
  -41.0000000      0.100982450    
  -40.0000000      0.106546655    
  -39.0000000      0.112483874    
  -38.0000000      0.118821234    
  -37.0000000      0.125587687    
  -36.0000000      0.132813990    
  -35.0000000      0.140532643    
  -34.0000000      0.148778066    
  -33.0000000      0.157586381    
  -32.0000000      0.166995168    
  -31.0000000      0.177043527    
  -30.0000000      0.187771708    
  -29.0000000      0.199220419    
  -28.0000000      0.211430863    
  -27.0000000      0.224443436    
  -26.0000000      0.238297164    
  -25.0000000      0.253028721    
  -24.0000000      0.268670768    
  -23.0000000      0.285250247    
  -22.0000000      0.302787215    
  -21.0000000      0.321291387    
  -20.0000000      0.340760320    
  -19.0000000      0.361176491    
  -18.0000000      0.382503599    
  -17.0000000      0.404683530    
  -16.0000000      0.427632779    
  -15.0000000      0.451238751    
  -14.0000000      0.475357234    
  -13.0000000      0.499809027    
  -12.0000000      0.524379075    
  -11.0000000      0.548815846    
  -10.0000000      0.572832763    
  -9.00000000      0.596111953    
  -8.00000000      0.618309677    
  -7.00000000      0.639065027    
  -6.00000000      0.658010125    
  -5.00000000      0.674784005    
  -4.00000000      0.689045310    
  -3.00000000      0.700488329    
  -2.00000000      0.708857417    
  -1.00000000      0.713959038    
   0.00000000      0.715673268    
   1.00000000      0.713959038    
   2.00000000      0.708857417    
   3.00000000      0.700488329    
   4.00000000      0.689045310    
   5.00000000      0.674784005    
   6.00000000      0.658010125    
   7.00000000      0.639065027    
   8.00000000      0.618309677    
   9.00000000      0.596111953    
   10.0000000      0.572832763    
   11.0000000      0.548815846    
   12.0000000      0.524379075    
   13.0000000      0.499809027    
   14.0000000      0.475357234    
   15.0000000      0.451238751    
   16.0000000      0.427632779    
   17.0000000      0.404683530    
   18.0000000      0.382503599    
   19.0000000      0.361176491    
   20.0000000      0.340760320    
   21.0000000      0.321291387    
   22.0000000      0.302787215    
   23.0000000      0.285250247    
   24.0000000      0.268670768    
   25.0000000      0.253028721    
   26.0000000      0.238297164    
   27.0000000      0.224443436    
   28.0000000      0.211430863    
   29.0000000      0.199220419    
   30.0000000      0.187771708    
   31.0000000      0.177043527    
   32.0000000      0.166995168    
   33.0000000      0.157586381    
   34.0000000      0.148778066    
   35.0000000      0.140532643    
   36.0000000      0.132813990    
   37.0000000      0.125587687    
   38.0000000      0.118821234    
   39.0000000      0.112483874    
   40.0000000      0.106546655    
   41.0000000      0.100982450    
   42.0000000       9.57658216E-02
   43.0000000       9.08730999E-02
   44.0000000       8.62820521E-02
   45.0000000       8.19721073E-02
   46.0000000       7.79240131E-02
   47.0000000       7.41199553E-02
   48.0000000       7.05433041E-02
   49.0000000       6.71786815E-02
