   0.0000000000000000        2.1348600300795280        1.4816854627786784     
  0.20408163265306123        2.0355569405975995        1.9842645620242159     
  0.40816326530612246        3.0174068760268331        2.4044868441862595     
  0.61224489795918369        3.0371826965709188        2.7249110011404922     
  0.81632653061224492        2.7177379629303626        2.9322378417465491     
   1.0204081632653061        2.9690840139084496        3.0178622742162293     
   1.2244897959183674        2.3678931486628203        2.9782304600857805     
   1.4285714285714286        2.1175321755506689        2.8149873161316727     
   1.6326530612244898        2.3247159458854063        2.5349082421690632     
   1.8367346938775511        1.9413379042890304        2.1496179083678020     
   2.0408163265306123        1.3009815242515246        1.6751077738065816     
   2.2448979591836737       0.64554008054029188        1.1310723616373199     
   2.4489795918367347        1.1350071656170280       0.54009183873114708     
   2.6530612244897958      -0.19293254114511782       -7.3305173196677620E-002
   2.8571428571428572      -0.71797958915018856      -0.68365965699807463     
   3.0612244897959187      -0.99556772803826887       -1.2656388755267238     
   3.2653061224489797       -2.4296087469769931       -1.7950878058264763     
   3.4693877551020407       -1.9981278711062804       -2.2500316923419224     
   3.6734693877551021       -2.3698186187456560       -2.6115881082222883     
   3.8775510204081636       -3.0812085014561226       -2.8647506696526834     
   4.0816326530612246       -2.4764213372747568       -2.9990118751823700     
   4.2857142857142856       -3.1301370227660792       -3.0087992191299806     
   4.4897959183673475       -3.2956823734775051       -2.8937064781971449     
   4.6938775510204085       -2.0029644094432704       -2.6585105717493800     
   4.8979591836734695       -2.1844151612570686       -2.3129732959789968     
   5.1020408163265305       -1.6468745888571075       -1.8714361609652355     
   5.3061224489795915       -1.4378806367874857       -1.3522251469023918     
   5.5102040816326534       -1.0467892195526125      -0.77689008506361135     
   5.7142857142857144      -0.76599917237809567      -0.16931023296143549     
   5.9183673469387754       0.76194669722115349       0.44529683322964381     
   6.1224489795918373        1.1463490478427112        1.0414218731103122     
   6.3265306122448983        1.8576742934557520        1.5943227420049275     
   6.5306122448979593        2.5955299098458315        2.0810513126343322     
   6.7346938775510203        2.6643970311565219        2.4814059361721506     
   6.9387755102040813        2.2561031623886172        2.7787699108285766     
   7.1428571428571432        3.0906285196701355        2.9608011573583837     
   7.3469387755102042        3.6700499194973766        3.0199444765402310     
   7.5510204081632653        3.6407509194041285        2.9537451274021804     
   7.7551020408163271        2.4213895134846379        2.7649507111423506     
   7.9591836734693882        2.5383730685344927        2.4613971320569115     
   8.1632653061224492        2.2927177705099364        2.0556833686622529     
   8.3673469387755102        1.6626307915156140        1.5646485536222481     
   8.5714285714285712        1.7069907360885415        1.0086730662561876     
   8.7755102040816322        1.0088348310607755       0.41083264575340644     
   8.9795918367346950        5.6735259974311697E-002 -0.20405936640998243     
   9.1836734693877560      -0.44763717139885179      -0.81048190316407043     
   9.3877551020408170       -1.4764040579650701       -1.3832654226591532     
   9.5918367346938780       -1.2559550046757408       -1.8986365690402160     
   9.7959183673469390       -2.7882221384025416       -2.3352048845805355     
   10.000000000000000       -2.3947462653868095       -2.6748506197288084     
